fecha,id_proveedor,insumo,cantidad,precio_unitario,total
2025-09-03,CONSTRUMUNDO,PEG IMPER PERFECTO,1,7933.88,7933.88
2025-09-03,TORMECAN,MESA PLATO CORR. 5 16 ALT. 60,1,210000.00,210000.00
2025-09-04,AGUA PARICE,BIDONES DE AGUA,1,3306.00,3306.00
2025-09-04,HN INGENIERIA,REPARACION BANCO HIDRAULICO (3 PALANCAS ),1,160000.00,160000.00
2025-09-04,METALURGICA GABRIELLI,"1 CANO 2"" X 3MM AISI 304 SEGUN MUESTRA CON DOS CURVAS 1 CANO 2"" X 3MM AISI 304 SEGUN MUESTRA CON TRES CURVAS",1,170000.00,170000.00
2025-09-04,FABIO,TUERCA AUTOFRENANTE 5 16 CINC AZUL,1,40.00,40.00
2025-09-04,FABIO,TUERCA AUTOFRENANTE 3 8 CINC AZUL,1,51.43,51.43
2025-09-04,FABIO,TUERCA AUTOFRENANTE 1 2 13H CINC AZUL,1,120.46,120.46
2025-09-04,FABIO,TUERCA AUTOFRENANTE 5 8 CINC AZUL,1,244.69,244.69
2025-09-04,FABIO,TUERCA EXAGONAL LIVIANA UNC GALV. AZUL 3 4,1,179.67,179.67
2025-09-04,MECAFER,"DISCOPARADESBASTESECUREXTRA178X7 , 0X",1,4633.33,4633.33
2025-09-04,MECAFER,FLAPSTANDARD28N115ZA 60,1,2831.87,2831.87
2025-09-04,GIANNONI,ESMALTE A. POLIU. 050 AZUL BANDERA. 0100 X 03,1,69819.16,69819.16
2025-09-04,GIANNONI,CONVERTIDOR 9013 X 1,1,29589.18,29589.18
2025-09-08,CONSTRUMUNDO,"VIGUETAS 2,00 MT",1,5953.48,5953.48
2025-09-08,GIANNONI,ESMALTE A. POLIU. 050 AZUL BANDERA. 0100 X 03,1,69819.16,69819.16
2025-09-08,GIANNONI,CONVERTIDOR 9013 X 1,1,29589.18,29589.18
2025-09-08,VACIO PONT,"BOMBA DE VACIO, MODELO S 90 N DE SERIE : 9512 MARCA REGISTRADA: MINYMASPRES",1,7593257.85,7593257.85
2025-09-10,AGUAYO,BUJE BAL. POLIPROPILENO CORTO MONT 85 MM,1,9064.77,9064.77
2025-09-10,ADORNO GUILLERMO JAVIER,VIDRIO 17X13 CM,1,800.00,800.00
2025-09-10,MECAFER,KIT FILTRO P PARTICILAS N95 P CONFO5300 24,1,12611.25,12611.25
2025-09-10,AGUAYO,"PERNO TENSOR 1"" X 140 MM 3943",1,8877.41,8877.41
2025-09-10,AGUAYO,"TUERCA AUTOF. 1"" SAE 2985",1,3799.80,3799.80
2025-09-10,AGUAYO,"BUJE TENSOR 1"" X 47 X 78 MM 2046 302104",1,6798.96,6798.96
2025-09-10,AGUAYO,"TETON REPARACION TENSOR 3 4 7 8 1"" ESP. 9 MM",1,3894.86,3894.86
2025-09-10,AGUAYO,PERNO BAL. 140 MM CON TUERCA ALTA MONT.,1,46798.25,46798.25
2025-09-10,AGUAYO,ARANDELA PERNO BAL. MONT. AV11,1,1698.32,1698.32
2025-09-10,AGUAYO,ARO GIRATORIO 1000 X 90 MM 2 HILERAS P DIRECCIONAL,1,1649818.13,1649818.13
2025-09-11,TANGLER,IMO CLASE 9 REFLECTIVO,1,5948.00,5948.00
2025-09-11,TANGLER,CIRCULO VELOCIDAD MAXIMA 80,1,3140.00,3140.00
2025-09-11,ACRILICOS ARTE,DISCO DE ACRILICO CON ORIFICIO S PERDIDO,1,114876.03,114876.03
2025-09-11,ARGENGAS GROUP,OXIGENO A,1,1946.00,1946.00
2025-09-11,ARGENGAS GROUP,DIOXIDO DE CARBONO DE 30.00 KG,1,1285.00,1285.00
2025-09-11,ARGENGAS GROUP,FLETE,1,36230.00,36230.00
2025-09-11,ARGENGAS GROUP,ALQUILER DE CILINDROS,1,230.70,230.70
2025-09-11,BALANCEO DIEGO,ALARGUE Y BALANCEO DE CARDAN MB ATEGO,1,350000.00,350000.00
2025-09-11,TER,TF FS 4209 A NEUM. MULT. C PL,1,561444.00,561444.00
2025-11-12,MARBY,CH LC CC 6.35X1500X7000,1,1136.32,1136.32
2025-09-15,HIDRONOVA,MANG 3 4 R2 X 4270MM HG 7 8 JIC X HG 1.3 16 JIC,1,130400.00,130400.00
2025-09-15,HIDRONOVA,CODO 90 HG JIC X JIC 7 8,1,26216.89,26216.89
2025-09-15,HN INGENIERIA,REPARACION BANCO HIDRAULICO,1,130000.00,130000.00
2025-09-15,TRV,TVR 53 AB,1,10900.00,10900.00
2025-09-15,AVEDIS,OXIGENO INDUSTRIAL TUBO,1,2749.74,2749.74
2025-09-15,AVEDIS,ZOIDAR 20 TUBO,1,11500.00,11500.00
2025-09-15,AVEDIS,CO2 INDUSTRIAL TUBO,1,1661.75,1661.75
2025-09-15,AVEDIS,ACARREO GASEOSO (21%),1,0.01,0.01
2025-09-15,STORANI,"BUJE ""H""",1,113900.00,113900.00
2025-09-15,STORANI,ARANDELA AXIAL,1,3451.00,3451.00
2025-09-15,STORANI,PERNO PIVOT 1 1 4 X 11 12H,1,24970.91,24970.91
2025-09-15,STORANI,TUERCA 1 1 4 SAE AUTOFRENANTE,1,9803.17,9803.17
2025-09-15,STORANI,GUIA INTERIOR 380,1,19955.86,19955.86
2025-09-15,STORANI,GUIA EXTERIOR 380,1,20652.96,20652.96
2025-09-16,ZALOZE,"RED CON SCH 40 4 X 2 1 2""",1,29536.88,29536.88
2025-09-16,VALVULAS ESTEBAN,UNION DOBLE AJUSTE TUBO 12,1,2671.68,2671.68
2025-09-16,VALVULAS ESTEBAN,VIROLA 12 MM (X50),1,26322.43,26322.43
2025-09-16,VALVULAS ESTEBAN,TUERCA AJUSTE 12,1,2252.24,2252.24
2025-09-16,VALVULAS ESTEBAN,PERNO ENCHUFE 1 4 X 1 4H ACERO (X10),1,7331.82,7331.82
2025-09-16,VALVULAS ESTEBAN,UNION DOBLE ACERO MANG. 3 8,1,14719.70,14719.70
2025-09-16,VALVULAS ESTEBAN,PERNO ENCHUFE 1 4 X 3 8 MANG. ACERO,1,866.63,866.63
2025-09-16,VALVULAS ESTEBAN,RACORD ACERO MANG. 3 8 X 1 4H,1,1434.63,1434.63
2025-09-16,VALVULAS ESTEBAN,CODO 90 PLASTICO 6 X 1 8,1,1473.19,1473.19
2025-09-16,VALVULAS ESTEBAN,CODO 90 PLASTICO 6 X 1 4,1,1808.86,1808.86
2025-09-16,VALVULAS ESTEBAN,CONECTOR RECTO PLASTICO 6 MM X 1 8 M,1,867.13,867.13
2025-09-16,VALVULAS ESTEBAN,CONECTOR RECTO PLASTICO 6 MM X 1 4 M,1,1669.00,1669.00
2025-09-16,VALVULAS ESTEBAN,VALVULA BOTON 5 VIAS X 1 4,1,24963.46,24963.46
2025-09-16,VALVULAS ESTEBAN,CONJ.(RO+AZ) FRENO CAMION 1 2 PA6 C CC CON CONEXION 1 4 DE AMBOS LADOS,1,62627.24,62627.24
2025-09-16,VALVULAS ESTEBAN,CONEX. (ACERO) AJUSTE C GUIA TU 1 2 X 1,1,5151.28,5151.28
2025-09-16,VALVULAS ESTEBAN,TUBO POLIAMIDA (6) 6 X 4 100MTS N,1,53043.20,53043.20
2025-09-16,VALVULAS ESTEBAN,TUBO POLIAMIDA (6) 5 16 X 1 100MTS N,1,67443.60,67443.60
2025-09-16,VALVULAS ESTEBAN,TAPON (ACERO) 1 4 NPT,1,690.56,690.56
2025-09-16,VALVULAS ESTEBAN,TAPON (ACERO) 1 8 NPT,1,371.38,371.38
2025-09-16,VALVULAS ESTEBAN,CODO AJUSTE 90 TUBO 3 8 X 1 4M,1,2559.92,2559.92
2025-09-16,VALVULAS ESTEBAN,CONEC. RECTO AJUSTE TU 3 8 X 1 4M,1,1211.67,1211.67
2025-09-16,VALVULAS ESTEBAN,TUERCA AJUSTE 3 8 REFORZADA,1,1123.67,1123.67
2025-09-16,VALVULAS ESTEBAN,VIROLA 3 8 (X50),1,13975.30,13975.30
2025-09-16,VALVULAS ESTEBAN,CODO AJUSTE 90 TUBO 8 X 1 4M,1,3540.67,3540.67
2025-09-16,VALVULAS ESTEBAN,CONEC. RECTO AJUSTE TU 8 X 1 4M,1,1839.60,1839.60
2025-09-16,VALVULAS ESTEBAN,TUERCA AJUSTE 8 (X10),1,8360.45,8360.45
2025-09-16,VALVULAS ESTEBAN,VIROLA 8 MM (X50),1,12647.91,12647.91
2025-09-16,VALVULAS ESTEBAN,VIROLA 6 MM (X50),1,10276.55,10276.55
2025-09-16,VALVULAS ESTEBAN,CUPLA (ACERO) 1 4 (X10),1,8180.73,8180.73
2025-09-16,VALVULAS ESTEBAN,CUPLA (ACERO) 1 8 (X10),1,5437.55,5437.55
2025-09-16,VALVULAS ESTEBAN,BUJE DE REDUCCION (ACERO) M H 1 4 X 1 8,1,539.02,539.02
2025-09-16,VALVULAS ESTEBAN,BUJE DE REDUCCION (ACERO) M H 3 8 X 1 4,1,755.39,755.39
2025-09-16,VALVULAS ESTEBAN,CUPLA PASACHAPA H 1 4,1,4721.24,4721.24
2025-09-16,VALVULAS ESTEBAN,CUPLA PASACHAPA H 3 8,1,5977.49,5977.49
2025-09-16,VALVULAS ESTEBAN,UNION DOBLE AJUSTE TUBO 1 2,1,2296.32,2296.32
2025-09-16,VALVULAS ESTEBAN,VIROLA 1 2 (X50),1,24371.59,24371.59
2025-09-16,VALVULAS ESTEBAN,TUERCA AJUSTE 1 2 (X10),1,12760.45,12760.45
2025-09-17,DISTRIBUIDORA DIEZ,CABLE 1X6 MM,1,1485.90,1485.90
2025-09-17,DISTRIBUIDORA DIEZ,CAJA DE PASO 90X90X55,1,2470.00,2470.00
2025-09-17,ARGENGAS GROUP,OXIGENO A,1,1946.00,1946.00
2025-09-17,ARGENGAS GROUP,DIOXIDO DE CARBONO DE 30.00 KG,1,1285.00,1285.00
2025-09-17,ARGENGAS GROUP,FLETE,1,36230.00,36230.00
2025-09-17,ARGENGAS GROUP,ALQUILER DE CILINDROS,1,230.70,230.70
2025-09-17,DISTRIBUIDORA DIEZ,CABLE 1X1.5 MM,1,352.30,352.30
2025-09-17,DISTRIBUIDORA DIEZ,CABLE 1X10,1,2432.30,2432.30
2025-09-17,DISTRIBUIDORA DIEZ,CABLE 1X2.5MM,1,604.50,604.50
2025-09-17,HIZA,TOBERA CONICA 250 15MM,1,6120.00,6120.00
2025-09-17,HIZA,"TUBO DE CONTACTO CUE 8 M6X28MM 1,2 MM",1,1610.00,1610.00
2025-09-17,HIZA,VIDRIOS TRANSPARENTES,1,485.00,485.00
2025-09-17,HIZA,VIDRIOS PROTANE N11,1,2740.00,2740.00
2025-09-17,HIZA,LINER ALAMBRE 0.9 1.2MM ROJO X 5.4M,1,14200.00,14200.00
2025-09-17,HIZA,ANTIADHERENTE,1,5820.00,5820.00
2025-09-18,MULTIKNO,CODO 90 35 X 35 CM. 3 1 2P 89 MM. (770142),1,16207.84,16207.84
2025-09-18,MULTIKNO,CANO LISO 89 MM X MT. (*),1,10350.00,10350.00
2025-09-18,MARSIGLIONE ANTONIO LUIS,PICO DE WIDIA PARA ARENAR MARSIGLIONE NRO. 6,1,106000.00,106000.00
2025-09-18,GIANNONI,RODILLO LANA BCA PAINTING X 22,1,6387.11,6387.11
2025-09-18,GIANNONI,DURALBA MUROS IMPER X 20,1,121848.64,121848.64
2025-09-18,GIANNONI,PINCEL LBRUSHS S.319 N20,1,1271.10,1271.10
2025-09-18,GIANNONI,ESPATULA PINTOR X 06,1,4811.24,4811.24
2025-09-18,GIANNONI,PINCEL LBRUSHS S.319 N25,1,1764.95,1764.95
2025-09-18,GIANNONI,LIJA AL AGUA AA 150,1,846.90,846.90
2025-09-18,HIERROS CASANOVA,UPN X 6 MTS 80,1,107640.59,107640.59
2025-09-18,HIERROS CASANOVA,"CA.EST.RED. 1X1,6",1,11971.18,11971.18
2025-09-18,HIERROS CASANOVA,"CA.EST.RED. 5 8X1,24",1,6206.03,6206.03
2025-09-18,HIERROS CASANOVA,"CA.EST.RED. 2X1,24",1,19300.72,19300.72
2025-09-18,HIERROS CASANOVA,TUBOS USO MECANICO 3 X 4 DIAM.EXT. 88.90,1,104774.85,104774.85
2025-09-18,HIERROS CASANOVA,TUBOS USO MECANICO 2 1 2 X 3.2 DIAM.EXT. 76.20,1,70710.14,70710.14
2025-09-18,HIERROS CASANOVA,TUBOS USO MECANICO 1 X 2.85 DIAM.EXT. 33.7,1,26865.22,26865.22
2025-09-18,HIERROS CASANOVA,TUBOS USO MECANICO 2 X 3.2 DIAM.EXT. 60.30,1,55304.61,55304.61
2025-09-18,HIERROS CASANOVA,ANGULOS 7 8X1 8,1,12959.66,12959.66
2025-09-18,HIERROS CASANOVA,TE 7 8X1 8,1,16728.83,16728.83
2025-09-18,HIERROS CASANOVA,PLANCHUELAS 1X3 16,1,11099.33,11099.33
2025-09-18,HIERROS CASANOVA,"CA.EST.RECT. 80X40X1,6",1,37214.00,37214.00
2025-09-18,STOCCO,"CASQUETE TORIESFERICO 1850 6,3 A.C.",1,838000.00,838000.00
2025-09-19,BURGOM,844 PATA CON TORNILLO 5 16,1,799.95,799.95
2025-09-19,BURGOM,CINTA TEFLON 3 4 X 20 MTRS.,1,989.94,989.94
2025-09-19,BURGOM,CORREA EVER WEAR B 052,1,19810.60,19810.60
2025-09-19,BURGOM,ADHESIVO DIGOCOL 250 CC.,1,4268.16,4268.16
2025-09-19,TER,TF ESO 6106A NEUM.MULT. C PL. VW DELIVERY,1,791559.00,791559.00
2025-09-22,WACKER,HOJA AL AGUA WA70 080,1,466.64,466.64
2025-09-22,WACKER,ANTEOJO ARGON GRIS H C (LIBUS),1,1602.91,1602.91
2025-09-22,HIERROS CASANOVA,CUADROS 5 8,1,22121.20,22121.20
2025-09-22,SARABIA MARIO FABIAN,CILINDRADOS DE CANOS DE 3 A DIAMETRO 1750 Y 1900 MM,1,30000.00,30000.00
2025-09-22,COINGAS,CODO GALV. 1 1 2 90 MH LATYN,1,4880.93,4880.93
2025-09-22,COINGAS,TAPON GALV. 1 1 4 M LATYN,1,1394.55,1394.55
2025-09-22,COINGAS,TAPA GALV. 3 4 H LATYN,1,743.76,743.76
2025-09-22,COINGAS,NIPLE GALV. 1 1 2 X 15CM,1,4787.96,4787.96
2025-09-22,COINGAS,TEFLON 3 4 X 20 MTS.,1,600.59,600.59
2025-09-22,COINGAS,SELLADOR H3 25 CC SALADILLO,1,1517.27,1517.27
2025-09-22,COINGAS,NIPLE GALV. 2 1 2 X 15CM,1,7855.97,7855.97
2025-09-22,REPUESTOS LLAVALLOL,CERRADURA LATERAL,1,45066.00,45066.00
2025-09-22,REPUESTOS LLAVALLOL,FLEXIBLE CDO. PUERTA,1,74592.00,74592.00
2025-09-22,HIERROS CASANOVA,REDONDOS 5 8,1,17358.62,17358.62
2025-09-22,HIERROS CASANOVA,VARIOS CORTES CUADRA,1,138.64,138.64
2025-09-22,HIERROS CASANOVA,"CA.EST.RED. 2X1,6",1,26869.54,26869.54
2025-09-22,CASABLANCA,FARO BAIMIL TRASERO UNIV. 1600 ELECTRONICO BIVOLTAJE CRRA,1,92604.48,92604.48
2025-09-22,ZALOZE,"C.R.LARGO 90 SCH 40 3""""",1,21737.22,21737.22
2025-09-22,ZALOZE,"RED CON SCH 40 6 X 4""""",1,75231.11,75231.11
2025-09-22,ZALOZE,"RED CON SCH 40 4 X 3""""",1,27360.90,27360.90
2025-09-22,ZALOZE,"RED CON SCH 40 4 X 2 1 2""""",1,30337.88,30337.88
2025-09-22,BAIRES,TIRA FILTRO,1,15000.00,15000.00
2025-09-22,BAIRES,22209 MBKCW33,1,73490.00,73490.00
2025-09-22,BAIRES,H 309,1,5500.00,5500.00
2025-09-22,BAIRES,SN 509,1,40000.00,40000.00
2025-09-22,ELECTRO TRAILER,PAQUETE 10 HOJAS ELASTICOS TRASERO MH MARCHETTI,1,363328.76,363328.76
2025-09-22,ELECTRO TRAILER,JUEGO PATAS DE APOYO JOST B200 TELESCOPICA JOST,1,1615093.78,1615093.78
2025-09-22,ELECTRO TRAILER,CONJUNTO PERNO REY 2 JOST JURISDICCION IIER: C.A.B.A,1,433040.34,433040.34
2025-09-23,AVEDIS,ACARREO GASEOSO (21%),1,250.00,250.00
2025-09-23,AVEDIS,OXIGENO INDUSTRIAL TUBO,1,2149.74,2149.74
2025-09-23,AVEDIS,ARGON TUBO,1,13504.88,13504.88
2025-09-23,AVEDIS,CO2 INDUSTRIAL TUBO,1,1661.75,1661.75
2025-09-23,SENEN DIEGO LORENZO ALBERT,VALV. ESF. 2.,1,47762.00,47762.00
2025-09-23,SENEN DIEGO LORENZO ALBERT,VALV. ESF. 2 1 2,1,106992.60,106992.60
2025-09-23,SENEN DIEGO LORENZO ALBERT,VALV. ESF. 3,1,171986.10,171986.10
2025-09-23,SENEN DIEGO LORENZO ALBERT,VALV. ESF. 4,1,267209.80,267209.80
2025-09-24,REPUESTOS LLAVALLOL,AMORIGUADOR TAPA LAT.,1,85470.00,85470.00
2025-09-24,BAIRES,SN 509,1,40000.00,40000.00
2025-09-24,BAIRES,H 309,1,5500.00,5500.00
2025-09-24,BAIRES,22209 MBKC3W33,1,73490.00,73490.00
2025-09-25,DACI,AUTOPERFORANTE HEXAGONAL MECHA 14 X 2 FLEB,1,142.28,142.28
2025-09-25,DACI,MECHA A R EZETA 4.00 MM,1,1822.20,1822.20
2025-09-25,DACI,RUEDA GRIS GIRATORIA 50 MM,1,1397.09,1397.09
2025-09-25,FABIO,BULON PULIDO UNC GALV. AZUL 5 16X1,1,47.25,47.25
2025-09-25,CONSTRUMUNDO,BOLSAS CAL HIDRAT EXTRA 25KG,1,4545.45,4545.45
2025-09-25,CONSTRUMUNDO,HIERRO ALETADO 6MM,1,5537.19,5537.19
2025-09-25,CONSTRUMUNDO,HIERRO ALETADO 8MM,1,8677.69,8677.69
2025-09-25,HIDRONOVA,MANG 1 2 R2 X 6800MM HG X HG 7 8 JIC,1,132800.00,132800.00
2025-09-25,HIDRONOVA,UNION DOLE EN MANG,1,24000.00,24000.00
2025-09-25,HIDRONOVA,MANOMETRO INOX. C GLICERINA DIAM. 63 SALIDA INFERIOR,1,22027.50,22027.50
2025-09-25,TER,TF FS 6306 A NEUM.MULT. C PL.,1,535884.00,535884.00
2025-09-25,TER,CORONA N 1162 FS 4205A,1,95641.00,95641.00
2025-09-25,TER,PINON N 1163 TF 1160,1,76383.00,76383.00
2025-09-25,TER,CORONA RECTA N 1165 TF 1160,1,89502.00,89502.00
2025-09-25,TER,RODAMIENTO N 32304 CORONA,1,19399.00,19399.00
2025-09-26,NEW GAS,GAR.10K.YPF GAS,1,13547.66,13547.66
2025-09-29,SANCHEZ GASTON RAUL,MATAFUEGO X 10KG ABC,1,144628.09,144628.09
2025-09-29,TODO UNION,PLASTIMET AMARILLA 30MTS 2 1 2,1,501640.00,501640.00
2025-09-29,TODO UNION,PLASTIMET AMARILLA 10MTS 2 1 2,1,173880.00,173880.00
2025-09-29,TODO UNION,JUEGO UNIONES MANIJAS ALUMINIO 2 1 2,1,49800.00,49800.00
2025-09-30,DISTRIBUIDORA DIEZ,CABLE TIPO TALLER 7X1MM,1,2324.40,2324.40
2025-09-30,DISTRIBUIDORA DIEZ,CABLE T.T. 2X1.5MM,1,1037.40,1037.40
2025-09-30,ULTRACOLOR,ALBAMIX 4570100 ESM PU NEGRO A X4LTS,1,55093.15,55093.15
2025-09-30,ULTRACOLOR,ALBAMIX(5188812) 4590013 CONV P FDO 2K X1L,1,28058.05,28058.05
2025-09-30,ULTRACOLOR,ALBAMIX(5353609) 4585007 FDO EPO ANTIC W 4L,1,70428.97,70428.97
2025-09-30,ULTRACOLOR,ALBAMIX(5353672) 4590020 CONV FDO EPOX800CC,1,12739.50,12739.50
2025-09-30,ULTRACOLOR,DIPROEL DILUY ACRILICO X 200L,1,675000.00,675000.00
2025-09-30,ULTRACOLOR,DIPROEL DILUY POLIURETANO X 200L,1,684000.00,684000.00
